"Date";"Volume";"Trades";"Bar Size";"High";"Low";"Open";"Close";"Delta T/D";"Delta Aggressor";"H/L Side";"O/C Side";"O/C Size";"Max Volume";"M/V Price";"M/V Trades";"M/V Delta T/D";"M/V Delta Aggressor";"Max Trade";"Max Tick";"Ticks Number";"OI Delta";"Hidden Volume";"TPO High";"TPO Low";"COT High";"COT Low";"Max Delta T/D";"Max Delta Aggressor"
"2021-11-05 00:00:00";"1390623";"750674";"178";"4711,75";"4667,5";"4671,75";"4685,75";"-15019";"-20255";"1";"1";"56";"30663";"4690";"13803";"-2977";"-425";"300";"-1051";"6315";"8219";"0";"4705,5";"4682,25";"-26882";"-19318";"-4483";"-3395"
"2021-11-04 00:00:00";"1123247";"604544";"103";"4676,25";"4650,75";"4651,5";"4672,75";"7643";"-601";"1";"1";"85";"25099";"4665";"13170";"-69";"-1223";"-388";"-797";"5671";"-154";"0";"4669,5";"4657,25";"-368";"-1054";"3580";"-3015"
"2021-11-03 00:00:00";"1039266";"587845";"177";"4657";"4613";"4621,25";"4651,75";"17614";"18778";"1";"1";"122";"33362";"4617,25";"19402";"908";"-60";"678";"1128";"5377";"13701";"0";"4644,75";"4613";"759";"8591";"-13464";"-12274"
"2021-11-02 00:00:00";"945362";"523857";"136";"4627";"4593,25";"4605,75";"4621,5";"-3652";"-14182";"1";"1";"63";"26286";"4621";"13962";"360";"1708";"-249";"-1296";"5586";"-27347";"0";"4624,75";"4614,75";"-15802";"-12681";"-6863";"-2811"
"2021-11-01 00:00:00";"1023508";"590713";"133";"4619,5";"4586,5";"4608";"4605,75";"-15102";"1072";"-1";"-1";"9";"20866";"4605";"8753";"-90";"-1570";"341";"-1077";"6170";"-638";"0";"4607";"4592,75";"-2195";"1424";"-3125";"-2527"
"2021-10-29 00:00:00";"1328105";"715350";"178";"4603,5";"4559,25";"4577";"4602,5";"12705";"4119";"1";"1";"102";"21858";"4596,25";"5170";"-2710";"-2352";"-803";"1298";"7015";"-17404";"0";"4601,5";"4575,25";"13";"9793";"-4341";"-4205"
"2021-10-28 00:00:00";"1152012";"658225";"179";"4589,75";"4545,25";"4548,75";"4578,5";"-4580";"-2038";"1";"1";"119";"20433";"4580";"10590";"963";"991";"398";"-2280";"6832";"-200";"0";"4584,5";"4565";"-9204";"-1372";"-3809";"3492"
"2021-10-27 00:00:00";"1210734";"687884";"131";"4576,25";"4543,75";"4563,75";"4547,75";"-15340";"-20060";"-1";"-1";"64";"25912";"4565";"14355";"1094";"1136";"441";"1004";"7038";"7984";"0";"4574,75";"4560,5";"-17736";"1855";"-4662";"-4564"
"2021-10-26 00:00:00";"1215144";"687807";"118";"4590";"4560,75";"4564,75";"4563,25";"-25684";"-20206";"-1";"-1";"6";"21854";"4580";"9786";"2722";"2774";"-300";"1017";"6365";"12947";"0";"4582";"4565,75";"-26866";"-6892";"-5744";"-5210"
"2021-10-25 00:00:00";"986106";"532515";"176";"4566,25";"4522,5";"4528,75";"4565,25";"16678";"6356";"1";"1";"146";"25307";"4559";"12117";"2061";"1563";"255";"-926";"6135";"1220";"0";"4564";"4542,5";"-460";"6732";"-4957";"2196"
"2021-10-22 00:00:00";"1264969";"708350";"146";"4551,5";"4515,25";"4530";"4529,25";"-10677";"-8479";"-1";"-1";"3";"30208";"4536,5";"15395";"-1876";"-958";"222";"-674";"6950";"10675";"0";"4546,5";"4532,75";"-6888";"5321";"3373";"1879"
"2021-10-21 00:00:00";"913037";"498183";"133";"4543,25";"4510,25";"4525";"4532";"1441";"-7141";"1";"1";"28";"25323";"4526";"13827";"3025";"1315";"-501";"-1305";"5984";"1206";"0";"4531";"4516";"-4940";"-4417";"4708";"-3196"
"2021-10-20 00:00:00";"965003";"524398";"114";"4532,25";"4504";"4516";"4525";"2947";"9315";"1";"1";"36";"27632";"4525,5";"14177";"606";"570";"223";"-663";"5810";"288";"0";"4530,75";"4520";"-901";"10273";"3083";"1723"
"2021-10-19 00:00:00";"982474";"522898";"184";"4517,5";"4471,75";"4475,75";"4515,25";"4836";"4764";"1";"1";"158";"23711";"4507,75";"11383";"-1579";"-639";"346";"-1160";"6096";"-7365";"0";"4512";"4494";"-906";"5605";"3049";"-2643"
"2021-10-18 00:00:00";"1037226";"572716";"175";"4479,75";"4436,25";"4465,5";"4476";"13270";"18242";"1";"1";"42";"17554";"4471,75";"9158";"-108";"-206";"225";"1042";"7190";"-4421";"0";"4479,5";"4456,75";"275";"23199";"4166";"-3325"
"2021-10-15 00:00:00";"1133094";"608483";"166";"4467,5";"4426,25";"4433";"4465,25";"-17202";"-5450";"1";"1";"129";"22706";"4463";"8344";"-1006";"-2450";"218";"1085";"6604";"-10165";"0";"4464,25";"4450,25";"-19059";"-4286";"-3643";"-3937"
"2021-10-14 00:00:00";"1220536";"663403";"334";"4437,25";"4354";"4354,75";"4435,5";"3166";"4966";"1";"1";"323";"29489";"4428,5";"11635";"-3821";"-2793";"-250";"-1510";"6649";"2868";"0";"4432,75";"4399,25";"-1597";"4878";"6498";"6794"
"2021-10-13 00:00:00";"1327998";"814928";"185";"4364,75";"4318,75";"4327,5";"4355,25";"-16220";"2202";"1";"1";"111";"32234";"4355";"11090";"4226";"4790";"-338";"-1647";"8979";"-12846";"0";"4356,5";"4335";"-8848";"-6966";"-5640";"-5096"
"2021-10-12 00:00:00";"1258460";"820256";"192";"4365";"4317,25";"4347,75";"4328,75";"-13930";"-11364";"1";"-1";"76";"24759";"4350";"12642";"3809";"3451";"308";"917";"10334";"972";"0";"4359";"4340,25";"-15974";"-9252";"-7614";"-7588"
"2021-10-11 00:00:00";"1207056";"740327";"255";"4407,5";"4344";"4381";"4347,25";"-14574";"-7546";"-1";"-1";"135";"16429";"4369";"10732";"793";"913";"-303";"939";"9219";"-16305";"0";"4387,25";"4346,25";"-18872";"-41";"-3010";"-2333"
"2021-10-08 00:00:00";"1369622";"865176";"127";"4407,75";"4376,25";"4390,5";"4380,5";"1272";"-8786";"-1";"-1";"40";"24506";"4392,75";"16134";"420";"132";"-727";"-1407";"9117";"-9814";"0";"4398,5";"4384,75";"-11433";"-7002";"-3900";"-3852"
"2021-10-07 00:00:00";"1377185";"795757";"267";"4421,5";"4355";"4355,25";"4390,25";"-2301";"3229";"1";"1";"140";"22742";"4414,5";"12288";"-2350";"-1278";"302";"731";"8220";"-1061";"0";"4420,5";"4392,75";"-3654";"3034";"2736";"-1839"
"2021-10-06 00:00:00";"2142896";"1385502";"336";"4357,5";"4273,75";"4334";"4355,25";"25152";"15946";"1";"1";"85";"19743";"4300,25";"12329";"611";"-1383";"-661";"-1554";"12457";"-7128";"0";"4322,75";"4275";"249";"26352";"7435";"7549"
"2021-10-05 00:00:00";"1599269";"952021";"364";"4359,75";"4269";"4295,75";"4336";"-6041";"-3209";"1";"1";"161";"18142";"4354,25";"10500";"-876";"-1010";"389";"1790";"10012";"-3938";"0";"4359,75";"4316,75";"-8302";"-646";"6396";"5936"
"2021-10-04 00:00:00";"2065997";"1320951";"379";"4362";"4267,5";"4349";"4294";"3837";"13097";"-1";"-1";"220";"30162";"4280";"18608";"-1954";"-1520";"543";"-1262";"12808";"-15908";"0";"4317,25";"4268,5";"11836";"23746";"5621";"5151"
"2021-10-01 00:00:00";"2194605";"1378670";"424";"4365,75";"4260";"4301";"4350,75";"-14601";"3993";"1";"1";"199";"14511";"4346,75";"6706";"-549";"-287";"-240";"-681";"12601";"786";"0";"4365,5";"4297";"-9709";"8595";"-3095";"1925"
"2021-09-30 00:00:00";"2241949";"1351402";"380";"4389";"4294,25";"4360";"4298,5";"-29909";"-23355";"-1";"-1";"246";"16970";"4302,75";"8824";"1576";"-1622";"378";"892";"10910";"-3853";"0";"4351,25";"4294,5";"-28915";"-9982";"4271";"-4100"
"2021-09-29 00:00:00";"1771927";"1047969";"139";"4378,75";"4344,25";"4347,5";"4356,5";"-32611";"-44019";"-1";"1";"36";"27924";"4368";"17079";"732";"430";"-470";"-1207";"10830";"-20998";"0";"4373,75";"4354,5";"-41608";"-9690";"-5180";"-5420"
"2021-09-28 00:00:00";"2240766";"1371815";"430";"4442";"4334,75";"4429,75";"4346,5";"-9374";"-7350";"-1";"-1";"333";"24176";"4344";"13061";"2744";"620";"-400";"-1055";"11395";"15148";"0";"4371";"4337,5";"-8010";"10659";"-6774";"-6714"
"2021-09-27 00:00:00";"1254696";"745264";"189";"4472";"4425";"4446";"4429,25";"-7918";"-14538";"-1";"-1";"67";"35151";"4433";"16607";"-3845";"-2091";"-996";"-2251";"7462";"22849";"0";"4441,5";"4430,5";"-18772";"-9678";"-7377";"-7567"
"2021-09-24 00:00:00";"1132255";"659856";"170";"4453";"4410,75";"4439";"4446";"-12053";"3761";"1";"1";"28";"23369";"4445,5";"7464";"-2095";"-2311";"-384";"-1037";"7720";"-6650";"0";"4449,5";"4431";"-8167";"13569";"-6256";"-6988"
"2021-09-23 00:00:00";"1407758";"807162";"278";"4455";"4385,75";"4386";"4439";"-1484";"-3614";"1";"1";"212";"32300";"4439";"14000";"10160";"4730";"-786";"-1127";"7904";"-2006";"0";"4454,75";"4427,75";"-12540";"-3785";"10160";"-6166"
"2021-09-22 00:00:00";"1710474";"1022367";"342";"4406,5";"4321,25";"4336,5";"4386,25";"-15940";"-700";"1";"1";"199";"24734";"4384";"9516";"870";"1044";"504";"1919";"9944";"-4408";"0";"4400,5";"4377";"-16610";"1052";"10803";"10353"
"2021-09-21 00:00:00";"1909764";"1172266";"267";"4395,75";"4329,25";"4342,5";"4336,25";"-13026";"-4814";"-1";"-1";"25";"21402";"4353";"12431";"800";"426";"-256";"-645";"10842";"-14467";"0";"4374";"4347";"-12661";"1021";"3187";"3373"
"2021-09-20 00:00:00";"2615185";"1512892";"498";"4418";"4293,75";"4411,75";"4343";"8459";"17295";"-1";"-1";"275";"34478";"4350";"13324";"3768";"4014";"406";"1734";"11982";"-15327";"0";"4371,5";"4323,75";"16619";"30890";"5363";"5895"
"2021-09-17 00:00:00";"1862256";"1006944";"265";"4472,5";"4406,5";"4459,25";"4408,25";"-40244";"-11964";"-1";"-1";"204";"24087";"4420,25";"11109";"857";"961";"250";"-754";"8005";"-35712";"0";"4440,75";"4417,75";"-12566";"334";"-4425";"-3075"
"2021-09-16 00:00:00";"1355910";"759739";"182";"4478,5";"4433,25";"4476";"4460,25";"-15304";"-8830";"-1";"-1";"63";"19015";"4467,5";"10409";"-1569";"-685";"399";"-1459";"6921";"121";"0";"4476,25";"4449";"-9230";"-5358";"-3617";"-3871"
"2021-09-15 00:00:00";"1361692";"738368";"202";"4477,75";"4427,5";"4437";"4476,5";"-33014";"-20152";"1";"1";"158";"23093";"4445";"12240";"-975";"-1259";"-249";"888";"6977";"48289";"0";"4466,25";"4427,75";"-2093";"-9673";"-4215";"-2492"
"2021-09-14 00:00:00";"1540569";"868663";"218";"4479,5";"4425,25";"4465,75";"4437,25";"-23407";"-6125";"-1";"-1";"114";"22607";"4449,75";"13312";"1905";"495";"-360";"1291";"7213";"153608";"0";"4456";"4428,25";"-5172";"4655";"-6975";"4300"
"2021-09-13 00:00:00";"1469981";"859664";"197";"4483,5";"4434,5";"4451,75";"4466,75";"-4445";"2731";"-1";"1";"60";"22549";"4452";"13515";"-489";"291";"350";"929";"8026";"428367";"0";"4465,75";"4442,25";"1384";"-2254";"-5002";"-4686"
"2021-09-10 00:00:00";"901808";"489010";"248";"4518,25";"4456,5";"4491,25";"4461";"-8240";"-15916";"-1";"-1";"121";"11976";"4485";"5604";"1848";"1474";"605";"1627";"6481";"-510590";"0";"4511,5";"4477,25";"-22187";"-4957";"2439";"2373"
"2021-09-09 00:00:00";"1395263";"724831";"177";"4529,5";"4485,5";"4511";"4490,75";"-21433";"-1807";"1";"-1";"81";"23737";"4498,25";"12348";"-707";"-989";"-347";"-852";"6789";"-212";"0";"4513,5";"4490,5";"-3150";"4141";"-3274";"-3784"
"2021-09-08 00:00:00";"1455600";"782943";"132";"4524,75";"4492";"4517,5";"4511,25";"-29482";"-26412";"-1";"-1";"25";"31825";"4510,75";"16752";"-2423";"-457";"-240";"-981";"6680";"-171029";"0";"4518,25";"4503,25";"-28183";"-9497";"-10904";"-9702"
"2021-09-07 00:00:00";"1090971";"539322";"139";"4545,25";"4510,75";"4545,25";"4517,75";"-13825";"-11439";"-1";"-1";"110";"34391";"4520";"15237";"-3857";"-2281";"-583";"-1360";"5287";"-73689";"0";"4527";"4515,75";"-11412";"-8341";"-7499";"-6743"
"2021-09-06 00:00:00";"117560";"80314";"98";"4548";"4523,75";"4533";"4544,5";"4036";"3542";"1";"1";"46";"7206";"4543,25";"4538";"-510";"-156";"-123";"-425";"2945";"-9671";"1194";"4548";"4534";"-997";"4305";"-1067";"-1099"
"2021-09-03 00:00:00";"1111860";"577935";"122";"4549,5";"4519,25";"4536,75";"4533,75";"-5454";"-10396";"-1";"-1";"12";"25960";"4530,5";"13706";"1530";"416";"-450";"-1589";"5243";"-7494";"0";"4538,75";"4527,25";"-13209";"-11759";"-7073";"-7483"
"2021-09-02 00:00:00";"981889";"488793";"113";"4544";"4516";"4522,5";"4536,5";"-14697";"-3829";"1";"1";"56";"27479";"4539";"13087";"-4615";"403";"-162";"-975";"4974";"-64";"0";"4541";"4529";"-11898";"-3717";"-4615";"-3334"
"2021-09-01 00:00:00";"1020428";"509824";"84";"4540";"4519,25";"4527,75";"4522,75";"8670";"4382";"-1";"-1";"20";"44431";"4527";"21441";"47";"679";"239";"865";"4948";"11225";"0";"4530,75";"4521,25";"-502";"3020";"5975";"-4092"
"2021-08-31 00:00:00";"1324334";"647219";"120";"4542,25";"4512,5";"4529,5";"4528";"8736";"-5144";"-1";"-1";"6";"73367";"4520,25";"23943";"-6851";"-6803";"-642";"-1714";"5688";"1858";"0";"4525,25";"4517,5";"-9172";"-7501";"8004";"-9365"
"2021-08-30 00:00:00";"938153";"441842";"136";"4534,5";"4500,75";"4508,75";"4530";"-12571";"-20269";"1";"1";"85";"30741";"4525,25";"8074";"-5959";"-2615";"500";"1083";"4512";"1578";"0";"4534,25";"4518,5";"-17648";"-19412";"-6305";"-6477"
"2021-08-27 00:00:00";"1155926";"578419";"192";"4510";"4462,25";"4470";"4507,5";"-17204";"13884";"1";"1";"150";"48602";"4506";"16944";"-7886";"-7536";"-850";"1218";"5317";"2996";"0";"4509";"4493,25";"-8592";"15533";"-7886";"-7536"
"2021-08-26 00:00:00";"1280927";"685881";"118";"4494,25";"4465";"4493,75";"4470";"-575";"-6115";"-1";"-1";"95";"22832";"4468,25";"10829";"3056";"2098";"-290";"-874";"6036";"-85";"0";"4482";"4466,25";"-6190";"429";"7601";"7037"
"2021-08-25 00:00:00";"756769";"383078";"88";"4498";"4476,25";"4483,5";"4493,5";"459";"85";"1";"1";"40";"37474";"4494,75";"17887";"1488";"-700";"-234";"-1029";"4586";"-14694";"0";"4497";"4485,75";"-3466";"782";"-4581";"-2467"
"2021-08-24 00:00:00";"758624";"402543";"62";"4492";"4476,75";"4481";"4483,75";"12182";"11592";"-1";"1";"11";"45106";"4482,5";"20722";"2094";"1108";"-231";"-1540";"4758";"15060";"0";"4486";"4481,25";"7296";"9480";"4305";"3677"
"2021-08-23 00:00:00";"952462";"488534";"210";"4485,75";"4433,5";"4435";"4481,25";"6864";"16710";"1";"1";"185";"27020";"4480";"10250";"5294";"4920";"-270";"1380";"5475";"-4949";"0";"4485,5";"4465";"-15198";"16494";"-11715";"-9651"
"2021-08-20 00:00:00";"1280686";"701729";"276";"4440,5";"4371,75";"4403,75";"4437,5";"-2748";"-2606";"1";"1";"135";"24305";"4435,25";"9118";"1853";"1547";"344";"1969";"7860";"895";"0";"4440,5";"4412";"-8403";"2728";"-5128";"-3488"
"2021-08-19 00:00:00";"1894950";"1135296";"269";"4414,75";"4347,75";"4389,75";"4403,25";"-5594";"-6898";"1";"1";"54";"19496";"4395";"11800";"-872";"60";"476";"1747";"10301";"-2145";"0";"4413,25";"4383";"-1299";"-1063";"5050";"4692"
"2021-08-18 00:00:00";"1505210";"776961";"274";"4449,75";"4381,5";"4436,75";"4388,5";"-17694";"-15476";"-1";"-1";"193";"24241";"4438";"14277";"-4095";"-1631";"319";"-824";"6834";"5211";"0";"4448,75";"4426";"-16143";"879";"5447";"5167"
"2021-08-17 00:00:00";"1754267";"906977";"243";"4472,25";"4411,75";"4472";"4437,5";"-23429";"-257";"-1";"-1";"138";"23647";"4446";"12177";"3469";"269";"-308";"-977";"7347";"2396";"0";"4452";"4428";"-19";"12453";"-3647";"-2856"
"2021-08-16 00:00:00";"1175000";"594966";"177";"4476,5";"4432,5";"4456,25";"4472";"-23316";"-626";"1";"1";"63";"18835";"4437,25";"10032";"-1203";"-459";"239";"-970";"5591";"-7100";"0";"4458";"4433";"-4795";"11222";"-3464";"-3166"
"2021-08-13 00:00:00";"755715";"354128";"50";"4463,25";"4451";"4455,75";"4459,75";"-12867";"-627";"1";"1";"16";"44028";"4459";"19704";"2942";"820";"-378";"-1367";"4014";"-9879";"0";"4460,5";"4456,5";"-3853";"395";"-4588";"-3590"
"2021-08-12 00:00:00";"836677";"403773";"105";"4456,25";"4430,25";"4440";"4456";"15337";"8485";"1";"1";"64";"19921";"4454,75";"6301";"2139";"1719";"-254";"-965";"4329";"-145";"0";"4456";"4438,5";"34";"8192";"-4190";"-3602"
"2021-08-11 00:00:00";"971084";"508684";"91";"4443,25";"4420,75";"4429,25";"4441,5";"-20378";"-6960";"1";"1";"49";"42190";"4440";"17806";"-5492";"-5386";"438";"-1548";"4848";"19178";"0";"4441,5";"4434,5";"-18921";"-6308";"-7277";"-7179"
"2021-08-10 00:00:00";"926524";"477571";"88";"4438,25";"4416,5";"4427,25";"4429,5";"-20596";"-4306";"1";"1";"9";"36979";"4430";"16701";"-929";"-1051";"275";"-1139";"4776";"7407";"0";"4432,5";"4424,25";"-11852";"-1862";"-5826";"-3794"
"2021-08-09 00:00:00";"756049";"415413";"80";"4432";"4412,25";"4428";"4427,5";"-1417";"-11379";"1";"-1";"2";"29618";"4426";"13929";"-734";"-1346";"-309";"1091";"5050";"-234";"0";"4427,75";"4420,5";"-14683";"-9661";"-3706";"-3870"
"2021-08-06 00:00:00";"913250";"476568";"70";"4433,25";"4416";"4420,25";"4430,25";"-722";"-5058";"1";"1";"40";"43126";"4429,25";"18902";"3710";"1758";"273";"1724";"4696";"-12209";"0";"4430,5";"4424,5";"-11318";"-4043";"-6400";"-5818"
"2021-08-05 00:00:00";"748316";"401530";"117";"4422,75";"4393,75";"4396,25";"4421";"-246";"-7426";"1";"1";"99";"24798";"4412,25";"12966";"116";"262";"-557";"-1479";"4786";"-695";"0";"4415,5";"4403,5";"-8444";"-7415";"7678";"-5974"
"2021-08-04 00:00:00";"1022140";"564919";"96";"4415";"4391,25";"4409,75";"4396,5";"-21618";"-4518";"-1";"-1";"53";"34508";"4401";"18460";"-784";"-1110";"298";"1108";"5677";"5092";"0";"4405";"4396";"-6403";"-6251";"-4306";"-3977"
"2021-08-03 00:00:00";"1276269";"704471";"208";"4417";"4365,25";"4383,75";"4408,75";"-779";"-1763";"1";"1";"100";"16671";"4413,5";"7415";"425";"-753";"-578";"-977";"6474";"-9573";"0";"4416,75";"4382";"177";"11304";"3882";"-2334"
"2021-08-02 00:00:00";"1162773";"645145";"171";"4419,75";"4377,25";"4396,5";"4383,75";"-35179";"-35563";"-1";"-1";"51";"23523";"4407";"14444";"59";"635";"-415";"896";"6470";"4058";"0";"4419,5";"4390,75";"-40218";"2460";"-4238";"-4320"
"2021-07-30 00:00:00";"1331528";"731570";"138";"4405";"4370,75";"4394,25";"4395,25";"-17120";"-29056";"1";"1";"4";"31980";"4389,75";"11966";"2026";"142";"-815";"-1558";"7550";"17736";"0";"4395,5";"4385";"-23204";"-25882";"-8268";"-8888"
"2021-07-29 00:00:00";"984607";"521826";"169";"4422,5";"4380,5";"4393,75";"4397";"-17975";"-31885";"1";"1";"13";"27981";"4412";"11979";"3157";"1883";"-899";"-1575";"5753";"-495";"0";"4421";"4408,75";"-34295";"-29972";"-4810";"-4700"
"2021-07-28 00:00:00";"1198696";"686167";"122";"4407,75";"4377,5";"4380";"4392";"-21440";"-8164";"1";"1";"48";"26744";"4397";"15503";"-1414";"-972";"358";"925";"7799";"8194";"0";"4401,25";"4390";"-13781";"-6652";"-4654";"-3707"
"2021-07-27 00:00:00";"1541087";"863137";"206";"4416";"4364,75";"4415,75";"4383,5";"13003";"3755";"-1";"-1";"129";"25443";"4393,75";"12749";"2001";"1157";"-705";"1281";"7785";"-2743";"0";"4399,5";"4376,25";"3788";"25232";"-6616";"-5382"
"2021-07-26 00:00:00";"905956";"509837";"166";"4416,75";"4375,5";"4400,5";"4415";"-7366";"6850";"1";"1";"58";"18162";"4404,75";"9241";"-3050";"-784";"266";"-1111";"6082";"-31456";"0";"4414";"4399";"-1334";"8918";"4651";"5439"
"2021-07-23 00:00:00";"1110672";"543439";"165";"4408,25";"4367,25";"4371,5";"4399,25";"-19448";"-3078";"1";"1";"111";"31653";"4403,25";"11974";"-907";"-1639";"-347";"-2344";"5041";"24713";"0";"4408";"4380,75";"-6160";"-2401";"-7860";"-7214"
"2021-07-22 00:00:00";"962760";"546431";"121";"4371,5";"4341,5";"4355";"4371";"14226";"7224";"1";"1";"64";"21691";"4359";"11814";"-569";"-581";"-176";"-886";"5651";"-1744";"0";"4360,25";"4349,25";"28";"8465";"-3610";"3977"
"2021-07-21 00:00:00";"1136581";"619899";"182";"4355,25";"4310";"4318,75";"4355,25";"-18863";"-3739";"1";"1";"146";"28572";"4340";"13617";"1252";"1114";"-663";"-918";"6808";"12859";"0";"4348,5";"4327,75";"0";"-336";"-4965";"-5555"
"2021-07-20 00:00:00";"1813686";"973467";"306";"4329";"4252,75";"4262,75";"4319";"-14126";"-7070";"1";"1";"225";"30415";"4315,5";"10295";"-5";"-847";"488";"1011";"8182";"-12375";"0";"4329";"4277,75";"-19886";"-6282";"6350";"5564"
"2021-07-19 00:00:00";"2542015";"1439244";"388";"4320,75";"4224";"4320";"4261";"34897";"21339";"-1";"-1";"236";"23109";"4254";"10771";"179";"-495";"465";"1848";"10904";"15651";"0";"4258";"4227";"20638";"32290";"7181";"7197"
"2021-07-16 00:00:00";"1587619";"811746";"216";"4368";"4314,25";"4347,75";"4318,5";"-30753";"-17697";"-1";"-1";"117";"22374";"4319";"6893";"-62";"-114";"333";"-810";"6873";"-1924";"0";"4346";"4314,5";"-31004";"2407";"5101";"5133"
"2021-07-15 00:00:00";"1566565";"826979";"152";"4370,25";"4332,5";"4366,5";"4348";"-23373";"-4167";"-1";"-1";"74";"36324";"4351,75";"16879";"1606";"1012";"482";"1505";"7154";"-877";"0";"4359,25";"4346";"-3881";"16470";"8190";"7332"
"2021-07-14 00:00:00";"1277723";"673843";"139";"4384,5";"4350";"4359,5";"4366,25";"-9993";"-10397";"1";"1";"27";"34999";"4369,75";"14795";"3167";"1073";"807";"1577";"6340";"27934";"0";"4378,25";"4363,5";"-13064";"-8059";"4099";"3181"
"2021-07-13 00:00:00";"1224606";"685405";"110";"4383,75";"4356,5";"4377";"4359,25";"-17612";"-15258";"1";"-1";"71";"20957";"4370";"10241";"3177";"2581";"-343";"-1450";"5804";"-2527";"0";"4374,75";"4359,75";"-17319";"-9395";"-5936";"-5988"
"2021-07-12 00:00:00";"1024140";"535492";"151";"4379,25";"4341,75";"4362";"4375,75";"15974";"18268";"1";"1";"55";"33246";"4371";"15259";"-1598";"646";"-263";"851";"5688";"4968";"0";"4378";"4362,5";"8689";"21044";"-3623";"2203"
"2021-07-09 00:00:00";"1263547";"649618";"284";"4364";"4293,25";"4310,25";"4362";"-38157";"6515";"1";"1";"207";"32239";"4360";"9576";"-8759";"-7257";"-256";"-1000";"6604";"28393";"0";"4363,5";"4337,75";"-13032";"8436";"-8759";"-7257"
"2021-07-08 00:00:00";"1959215";"1116141";"293";"4352,25";"4279,25";"4352,25";"4310,25";"3289";"15813";"-1";"-1";"168";"26616";"4310";"9173";"4976";"5336";"-348";"1354";"9494";"-3291";"0";"4322";"4292,5";"15851";"28599";"5549";"5336"
"2021-07-07 00:00:00";"1180206";"664933";"133";"4353,25";"4320,25";"4328";"4351,75";"2788";"2310";"1";"1";"95";"24152";"4346,25";"12902";"992";"512";"-239";"1089";"5991";"-2420";"0";"4352,25";"4338,5";"4895";"12361";"3159";"-2116"
"2021-07-06 00:00:00";"1238534";"647586";"172";"4348";"4305,25";"4341,5";"4328,25";"-24168";"-12336";"-1";"-1";"53";"18876";"4319,25";"8991";"1472";"1756";"-354";"-1274";"5491";"-3499";"0";"4333";"4306,5";"-13754";"5807";"-4796";"1756"
"2021-07-05 00:00:00";"93047";"68379";"53";"4346";"4333";"4341";"4341,5";"-749";"245";"1";"1";"2";"3844";"4337,5";"2915";"-196";"-284";"200";"274";"2921";"-13694";"14";"4341,75";"4333,75";"-1097";"1751";"969";"499"
"2021-07-02 00:00:00";"936819";"474640";"157";"4347";"4308";"4309,75";"4338,75";"6921";"4039";"1";"1";"116";"23662";"4324";"12197";"-1750";"8";"-257";"863";"4860";"22451";"0";"4339";"4308,75";"-137";"4113";"3414";"2387"
"2021-07-01 00:00:00";"962616";"498699";"105";"4312";"4286";"4294,25";"4309,5";"6032";"18016";"1";"1";"61";"34062";"4300,75";"18144";"-394";"-520";"-303";"899";"5083";"-1263";"0";"4307";"4292,25";"3485";"16359";"5239";"4105"
"2021-06-30 00:00:00";"1034378";"504488";"101";"4294,25";"4269,25";"4284,75";"4293,5";"-4808";"-14078";"1";"1";"35";"35625";"4284,75";"19037";"743";"-1733";"364";"926";"5107";"12249";"0";"4291,5";"4282,75";"1779";"-8590";"5879";"-5130"
"2021-06-29 00:00:00";"722268";"392724";"78";"4291";"4271,75";"4280,5";"4284,25";"-654";"-8016";"1";"1";"15";"29279";"4287,25";"15600";"2687";"183";"-340";"-1135";"4657";"11361";"0";"4288,75";"4281,5";"-6245";"-6433";"4040";"-2471"
"2021-06-28 00:00:00";"801385";"431457";"72";"4282";"4264,25";"4275";"4281,25";"13931";"-7187";"1";"1";"25";"29330";"4270";"14680";"1726";"1660";"400";"1157";"4987";"14820";"0";"4276,5";"4266,75";"-8472";"-6097";"-5842";"-5398"
"2021-06-25 00:00:00";"864027";"445880";"94";"4276,75";"4253,5";"4262";"4274,5";"-3613";"-6961";"1";"1";"50";"28897";"4268";"15369";"-4803";"-1181";"666";"-1015";"4684";"2628";"0";"4270,75";"4258";"-7875";"-5739";"-4803";"3165"
"2021-06-24 00:00:00";"852115";"464400";"129";"4263,75";"4231,75";"4233,75";"4262,25";"10719";"15165";"1";"1";"114";"46007";"4256,25";"22493";"967";"2095";"300";"886";"4925";"-5371";"0";"4258,75";"4253";"530";"15251";"6024";"4978"
"2021-06-23 00:00:00";"907119";"486334";"72";"4248,25";"4230,5";"4237,5";"4233,5";"-25093";"-17603";"-1";"-1";"16";"39320";"4239";"21062";"-2394";"-2158";"690";"-1484";"5296";"8264";"0";"4242,5";"4235,75";"-19770";"-11821";"-6019";"-6429"
"2021-06-22 00:00:00";"1028976";"569356";"160";"4245,5";"4205,75";"4219,25";"4236,75";"15950";"16512";"1";"1";"70";"21094";"4229,75";"11094";"-206";"310";"500";"1150";"5978";"-14399";"0";"4245";"4217,25";"-12367";"21830";"7435";"6175"
"2021-06-21 00:00:00";"1382649";"809063";"373";"4219,75";"4126,75";"4142,5";"4218,5";"-10771";"9883";"1";"1";"304";"22156";"4213";"9862";"-490";"-304";"-327";"-831";"8099";"-23052";"0";"4219,5";"4174";"-327";"17588";"-2981";"2124"
