Volume,Trades,Bar Size,High,Low,Open,Close,Delta T/D,Delta Aggressor,H/L Side,O/C Side,O/C Size,Max Volume,M/V Price,M/V Trades,M/V Delta T/D,M/V Delta Aggressor,Max Trade,Max Tick,Ticks Number,OI Delta,TPO High,TPO Low,COT High,COT Low,Max Delta T/D,Max Delta Aggressor,returns
2898328,2040388,392,3733.0,3635.25,3668.0,3665.25,8560,26390,-1,-1,11,21555,3647.5,14070,805,785,-500,-777,14027,9623,3701.75,3635.5,10659,11815,3213,3865,-0.01729338427508542
2829100,2088714,293,3730.5,3657.5,3705.25,3667.25,-11296,28992,-1,-1,152,23325,3689.75,16933,99,1079,-493,-910,15933,536,3702.0,3665.5,11408,19760,5934,5414,0.0005456653707114345
2806095,1954236,493,3783.25,3660.25,3777.25,3711.5,9357,20255,-1,-1,263,34218,3709.5,19597,-2272,-2498,718,-822,12887,54609,3715.25,3674.5,19764,24760,3175,6681,0.012066262185561394
2535776,1818711,279,3833.0,3763.5,3794.0,3773.75,-10494,7574,-1,-1,81,46586,3780.0,31200,-4434,-5254,699,975,13850,-3387,3791.0,3769.75,3319,10420,-4434,-5254,0.016772194530513262
2363910,1775459,534,3925.25,3792.0,3878.75,3796.75,-44890,-42818,-1,-1,328,26223,3892.0,18170,285,-545,301,-832,13497,7229,3903.0,3848.75,-30752,396,-2848,-1496,0.006094733355415771
2284006,1487755,373,3936.25,3843.25,3923.0,3879.75,24460,7666,-1,-1,173,26392,3871.25,16462,-236,486,293,722,10558,24712,3887.0,3860.5,6443,19674,4711,2323,0.02186080200171192
2046334,1373040,324,3927.0,3846.25,3889.5,3922.75,39142,7964,1,1,133,26517,3886.5,16172,-687,-383,-315,737,11287,-5022,3903.0,3868.75,1572,14740,-3335,1788,0.01108318834976485
2588711,1686886,209,3905.0,3853.0,3904.0,3902.5,12279,3707,-1,-1,6,26598,3865.0,16273,-1478,-1634,250,995,11754,11097,3884.5,3860.0,4329,13000,-5379,-5635,-0.005162194888789773
2302262,1559506,291,3977.5,3905.0,3972.0,3910.0,-14886,-29252,-1,-1,248,18953,3935.0,12258,2363,929,250,-686,11240,-1020,3953.0,3908.0,-23961,-6391,-2564,-1888,0.0019218449711724261
2190690,1568392,210,3981.25,3929.0,3956.75,3973.75,-14736,-3196,-1,1,68,29777,3964.0,18199,-697,-173,-360,573,12616,66111,3973.5,3951.0,1481,5329,-3449,-1763,0.016304347826086918
2394850,1693874,947,4175.0,3938.5,4137.5,3955.25,5164,-13720,-1,-1,729,18495,4004.25,12608,277,-1267,-352,-706,11367,164982,4084.5,3972.0,-13000,-3071,-2435,-1845,-0.004655552060396362
1472689,1053256,231,4137.75,4080.25,4096.0,4137.0,29061,-213,1,1,164,23103,4125.75,16032,433,15,-195,-442,9027,563681,4133.0,4113.75,-96,-879,2729,1993,0.04595158333860061
1153370,731230,287,4077.25,4005.75,4010.25,4066.25,-1294,214,1,1,224,12969,4036.0,8793,-383,473,-676,-756,8977,-785352,4065.5,4024.75,-13384,723,-3405,-3629,-0.0171017645636935
2127445,1543770,276,4011.5,3942.75,3980.0,4010.0,-13509,533,1,1,120,22905,3993.0,15860,29,-889,-351,538,11645,-6318,3999.25,3963.75,-2621,736,-4940,-4740,-0.013833384568091023
1843745,1264454,422,3988.75,3883.5,3907.5,3978.5,4123,20361,1,1,284,19932,3980.0,9971,-822,962,318,-787,11286,-75667,3988.5,3924.5,366,22079,3260,3010,-0.007855361596009969
2059587,1489666,307,3963.25,3886.75,3936.25,3908.25,-9113,-7863,-1,-1,112,20986,3909.0,13230,1968,462,-241,-1139,12380,1269,3930.25,3892.5,-12564,2802,3183,3205,-0.017657408571069455
213271,175556,109,3942.25,3915.25,3929.0,3936.25,-337,1613,1,1,29,4480,3928.5,3879,-196,94,77,-184,6837,-9707,3936.75,3926.0,870,2714,1024,938,0.007164331862086648
2433365,1735224,454,4019.25,3906.0,3967.5,3933.25,11713,3553,-1,-1,137,16150,3930.0,9619,1570,978,-350,-889,12329,-8697,3991.5,3906.25,-13736,5777,-6040,-5480,-0.0007621467132422621
2147369,1489906,272,3971.25,3903.5,3958.0,3968.0,35589,25199,1,1,40,21169,3925.0,13689,4685,2783,332,-700,12385,-3803,3936.25,3905.0,229,29414,4923,4043,0.008834932943494467
2268995,1520375,262,4018.25,3953.0,3987.25,3960.5,-70273,-16145,-1,-1,107,20396,3956.5,5277,-3236,-194,-770,-1101,12258,-20452,3991.75,3954.75,-19478,1211,-4013,2242,-0.0018901209677418818
2491596,1698744,434,4072.75,3964.5,4035.75,3986.5,-25216,-864,-1,-1,197,35383,3986.5,19890,2389,1003,-400,-955,11460,-1121,4000.0,3968.5,-6566,-5051,-4058,-2591,0.006564827673273488
1901180,1413370,230,4064.0,4006.75,4024.0,4035.75,-16634,9224,1,1,47,20219,4031.5,10162,-4289,-981,400,-1155,12108,-21324,4046.5,4018.5,-526,10653,-4289,1879,0.012354195409506996
2132617,1460095,699,4217.25,4042.75,4198.25,4042.75,-25641,-22319,-1,-1,622,22514,4059.5,6127,-444,-36,-414,-1350,10608,1812,4142.75,4051.5,-29727,-13,-4997,-3812,0.0017344979247970738
1572293,1006888,240,4202.75,4143.0,4148.75,4195.25,-16511,13261,1,1,186,21071,4163.25,14322,1911,675,-320,-738,8215,-1217,4182.25,4157.5,-6666,13307,-4826,-4738,0.03772184775214882
1293025,844132,192,4158.5,4110.75,4128.25,4149.5,-7195,-9651,1,1,85,21621,4140.0,12811,3359,2201,-400,640,8456,12006,4147.0,4126.0,-15394,-6341,-3373,-3275,-0.010905190393897812
1544196,1071191,176,4161.75,4118.0,4147.0,4128.0,-21108,-3112,1,-1,76,28453,4138.5,20119,-259,215,-200,650,9683,-13032,4146.0,4130.0,-6440,-1458,-4408,-3802,-0.005181347150259086
1666175,1010625,361,4221.5,4131.5,4221.0,4146.5,14259,-6169,-1,-1,298,23734,4140.75,13061,2810,1006,306,1352,8903,-24090,4164.0,4131.75,-5980,9021,-5651,-2721,0.004481589147286913
1625567,1018747,270,4288.0,4220.75,4287.0,4228.5,-35553,-14553,-1,-1,234,38596,4230.75,21455,-858,194,-421,874,8291,-30142,4243.5,4227.5,-14257,-1841,-4821,-2810,0.019775714457976656
1315919,869314,151,4295.5,4258.0,4279.5,4288.25,-22017,-1105,1,1,35,19187,4277.75,12873,1095,347,-220,-498,8354,-1602,4286.75,4270.0,2010,-325,-2807,-2878,0.014130306255173197
1581981,1118483,241,4315.0,4255.0,4309.25,4280.75,-17435,-12417,-1,-1,114,30649,4276.0,20627,-1865,-1129,-183,555,9131,7672,4283.75,4263.75,-13637,-5366,-2956,1779,-0.0017489651955926444
1319012,851303,196,4327.5,4278.75,4294.5,4310.25,-6450,-12842,1,1,63,18063,4308.25,10126,-1221,-1687,-400,660,7457,12040,4314.5,4290.25,-13589,-4302,-5023,-2579,0.006891315774105067
1275513,778522,224,4304.75,4249.0,4277.0,4294.5,17195,-2065,1,1,70,24672,4297.75,11243,-302,-372,-222,797,7294,-3458,4303.75,4270.75,-3634,-529,-4997,-3727,-0.0036540803897685548
1223225,806106,299,4282.75,4208.25,4219.25,4280.75,-6791,-7271,1,1,246,20787,4280.0,5702,-7835,-14409,-998,-2075,7547,42507,4282.5,4233.75,-12013,-6753,-7835,-14409,-0.003201769705437174
1549034,1036481,232,4260.5,4202.75,4210.75,4218.75,-29638,-24912,-1,1,32,19992,4234.0,13380,-1898,-250,-934,-1135,8700,-605,4248.0,4214.0,-33325,-5785,-3343,-3701,-0.014483443321847811
1546140,999854,400,4213.5,4113.75,4128.75,4211.0,-22404,-7116,1,1,329,25505,4204.0,15494,-21,-279,-345,-599,8407,-17229,4209.5,4191.0,-2518,-6537,6684,6842,-0.0018370370370370814
1238275,849466,169,4155.0,4113.0,4148.5,4129.25,-4215,-9563,-1,-1,77,25186,4121.5,16129,-1724,-318,274,-712,8428,-3415,4129.5,4116.5,-9519,-1077,3720,-2009,-0.019413440987888886
1487824,1046434,236,4188.0,4129.25,4149.75,4150.75,-3584,-4064,-1,1,4,18574,4141.5,9946,1630,-4,200,-477,9091,489,4171.75,4132.5,-17634,-2154,-3004,-2642,0.005206756674940971
1663888,1090324,251,4166.25,4103.75,4152.0,4141.75,6936,10620,-1,-1,41,18048,4141.0,10681,220,-186,741,1004,8997,-3815,4147.0,4121.5,9535,14413,-2751,1929,-0.002168282840450564
1196504,842661,150,4173.25,4136.0,4150.25,4151.75,-9686,1746,-1,1,6,27415,4152.75,17160,-2767,-853,281,-535,8839,-1752,4158.25,4147.5,-414,2595,-2767,3236,0.0024144383412809667
1630300,1078370,343,4170.0,4084.5,4097.0,4152.5,-588,10412,1,1,222,18442,4158.0,9440,4058,100,-1000,-1650,9276,-16513,4170.0,4127.0,-7184,11722,4393,-1682,0.00018064671524054
1847727,1336963,251,4143.0,4080.5,4119.75,4096.25,-14583,-12693,1,-1,94,25415,4094.25,13803,1871,2037,-262,-1015,10524,20272,4116.0,4092.0,-10118,-9335,-4425,-4759,-0.013546056592414257
1714778,1243141,202,4147.25,4097.0,4137.5,4123.0,-2778,592,1,-1,58,28096,4120.0,16236,-1118,-1076,-491,660,9933,-24780,4135.75,4110.75,-13657,427,4216,-2405,0.0065303631370154935
1819732,1202093,253,4144.0,4081.0,4105.0,4132.5,14134,2534,1,1,110,25074,4133.75,9747,-1364,-1646,-299,928,9133,5529,4142.25,4105.0,-8493,3822,-7354,-5734,0.0023041474654377225
1955906,1365972,467,4111.0,3994.5,4022.0,4105.0,13006,15464,1,1,332,26554,4073.5,14047,2452,930,2043,2137,9979,-5485,4088.25,4018.25,-1056,19481,-3445,3007,-0.006654567453115545
1670929,1193116,417,4042.75,3938.75,3939.25,4020.5,5109,18153,1,1,325,15984,3975.0,10464,1476,350,-293,-780,9606,13116,4012.5,3944.25,-9364,17912,-4049,-4225,-0.020584652862362995
1544309,1071741,206,3964.5,3913.25,3959.0,3939.25,-15657,-22035,-1,-1,79,18944,3924.25,10754,916,-204,500,992,9355,645,3941.75,3916.25,-22556,5111,2573,-1599,-0.020208929237657047
1458359,1062484,172,3988.75,3946.0,3967.75,3962.25,-4011,1145,-1,-1,22,23069,3969.0,15372,-127,343,149,442,10061,-11984,3975.0,3958.0,-2591,3041,5410,5152,0.0058386748746588335
1688295,1217281,300,4016.25,3941.5,3988.0,3963.25,2881,8003,-1,-1,99,13349,3961.0,8161,-1101,187,257,779,10464,-6512,3994.5,3941.5,-1283,11795,1914,-2044,0.0002523818537447653
1774667,1262884,299,4004.75,3930.25,3954.0,3991.25,7413,11783,1,1,149,17213,3956.0,12485,-303,27,297,-928,11666,-1293,3984.75,3941.0,-3852,12456,-2336,-1492,0.007064908850059837
1684398,1218422,221,3977.25,3922.25,3947.0,3953.75,2952,102,1,1,27,18040,3962.5,10070,976,570,200,650,10733,5632,3974.25,3945.0,-1925,705,-2258,1516,-0.00939555277168802
1543168,1011355,457,3948.0,3834.0,3838.5,3945.25,27058,-406,1,1,427,19124,3935.0,10282,-4894,-5714,-371,658,9002,-1814,3948.0,3883.5,-197,-365,-4966,-5714,-0.002149857730003202
1384474,991847,358,3909.5,3820.25,3878.5,3838.25,1208,-16640,-1,-1,161,17532,3893.5,12615,-2050,-2018,-290,-670,9263,24366,3909.0,3856.5,-19147,513,4135,4083,-0.02712122172232434
1435103,1017043,353,3868.25,3780.25,3797.75,3866.75,12185,-2033,1,1,276,18304,3857.0,12925,1564,650,-230,829,10557,-26296,3865.75,3837.25,-608,-554,-2259,-3003,0.007425258907054033
1838527,1369626,331,3806.25,3723.75,3795.75,3796.0,30521,40225,-1,1,1,15971,3794.25,8492,1609,1171,570,856,12989,-525,3800.0,3747.25,40063,38919,5576,5592,-0.018297019460787434
2097746,1555906,485,3873.0,3752.0,3825.0,3796.0,-1072,3584,-1,-1,116,24699,3808.0,17522,-1849,-231,-448,-541,13491,12655,3837.25,3788.0,1401,6877,-5292,-5566,0.0
1605947,1156028,288,3876.5,3804.75,3862.0,3823.5,-17097,-11515,-1,-1,154,21456,3856.5,15816,-1730,552,237,-680,10644,12155,3868.5,3833.25,-15052,7618,-3020,-2234,0.007244467860906267
1446897,1053070,204,3900.75,3850.0,3900.0,3862.0,-1861,-13675,-1,-1,152,27758,3858.0,18179,566,762,-500,806,10347,2396,3868.0,3851.0,-13576,5346,-5334,-3790,0.010069308225447937
1431398,1082460,217,3922.0,3868.0,3897.0,3905.5,-14396,-22356,1,1,34,15619,3905.0,10203,793,779,-1356,-1672,10838,-1508,3916.0,3889.75,-19808,-17833,-3369,-3199,0.011263593992749898
1271232,916041,328,3914.25,3832.5,3853.75,3899.25,-1672,-7284,1,1,182,14542,3904.25,7641,-48,-534,210,-749,9831,-1698,3910.5,3881.75,-12914,-7197,4726,4720,-0.0016003072589937384
1639840,1269208,266,3875.0,3808.75,3838.0,3854.0,8914,16362,1,1,64,18095,3830.75,15128,465,245,-200,-595,13674,-4120,3846.25,3816.0,616,18744,2602,3012,-0.011604795794062928
1816050,1364629,456,3857.75,3744.0,3813.5,3833.75,4018,21000,-1,1,81,12272,3759.0,9438,50,332,400,-623,13174,-3128,3809.25,3744.25,19480,26392,6379,6341,-0.005254281266216965
143649,120374,143,3828.5,3793.0,3828.5,3813.5,-1027,791,-1,-1,60,2947,3812.75,2384,-385,-207,-90,-140,6433,7401,3819.75,3803.25,836,2647,-479,-276,-0.005282034561460702
1673536,1275606,357,3833.5,3744.5,3782.0,3825.5,18372,1346,1,1,174,14556,3783.0,11272,870,556,-202,544,14565,25907,3803.0,3750.75,-4403,1388,-1640,1521,0.0031467156155762233
2285057,1584282,336,3825.0,3741.25,3822.75,3781.0,39871,28903,-1,-1,167,19097,3789.25,11273,375,-899,-322,901,14249,-1551,3798.0,3755.0,28816,38806,4754,5108,-0.011632466344268733
1681090,1253972,156,3840.0,3801.25,3828.25,3823.0,-2420,-4694,1,-1,21,23084,3820.25,16016,-678,-1106,204,656,12673,22445,3832.75,3814.75,-2303,1736,4395,4625,0.01110817244115303
1728965,1231870,514,3950.0,3821.75,3911.25,3828.0,-16369,-19903,-1,-1,333,22935,3825.0,9882,-12417,-10767,-849,-953,11904,3818,3905.5,3821.75,-28423,-231,-12417,-10767,0.0013078733978550972
1446968,1089693,223,3948.0,3892.5,3915.0,3910.0,-5718,-9602,-1,-1,20,22877,3905.0,14800,1245,-323,-210,-476,12327,-34,3919.0,3898.0,-10508,6189,-2604,-1236,0.0214211076280042
1475275,978139,555,3919.75,3781.25,3785.25,3914.75,39713,12953,1,1,518,16347,3890.0,10536,-4185,-4411,500,824,10372,-19736,3917.0,3875.0,-3306,13329,-4185,-4411,0.00121483375959075
1569852,1172405,284,3805.75,3735.0,3761.25,3784.25,3014,17940,1,1,92,15115,3780.0,9124,-1055,-1423,286,-790,13954,-2185,3800.5,3765.5,-4385,16033,-5703,-6363,-0.033335462034612684
1610730,1163450,450,3805.5,3693.25,3766.25,3760.25,-18296,-36162,1,-1,24,19560,3785.0,12275,-6222,-5512,-228,-877,12680,9120,3797.25,3753.25,-32116,-28578,-6222,-5512,-0.006342075708528738
1278624,896266,294,3783.75,3710.5,3716.0,3769.5,8804,15076,1,1,214,23192,3768.5,12082,2180,1498,-200,-504,10068,-4415,3781.75,3760.5,5017,14802,3425,-2361,0.0024599428229505893
229637,184430,255,3725.0,3661.5,3684.0,3716.0,5563,5969,1,1,128,2621,3701.75,2027,287,143,125,223,8788,13397,3710.5,3685.0,896,6684,632,648,-0.01419286377503648
2061217,1549025,299,3713.5,3639.0,3680.5,3683.75,-13809,-7199,-1,1,13,25969,3675.25,13668,799,329,-224,545,16561,36851,3702.5,3672.5,-7505,-8094,-3536,-2699,-0.008678686759956977
2233258,1618485,766,3833.25,3642.0,3799.0,3680.0,6768,10904,-1,-1,476,22232,3670.0,14237,-2696,-770,-291,-493,17205,-2724,3692.0,3654.75,10395,7419,-2696,1341,-0.001017984390906057
1902255,1483461,479,3843.0,3723.5,3743.5,3793.75,5091,9325,1,1,201,17276,3794.0,10633,824,764,-400,627,16839,87434,3802.5,3760.5,-9288,-1523,-1807,1625,0.03091032608695654
1912756,1456125,397,3807.5,3708.5,3760.75,3742.5,11622,5184,-1,-1,73,23726,3740.25,15726,-1018,1026,197,475,16024,150353,3766.25,3732.0,1194,11004,-2129,1380,-0.013509060955518959
2169513,1672914,574,3878.5,3735.25,3877.25,3757.5,20421,5063,-1,-1,479,15413,3800.0,11783,-1633,1069,-591,-1226,17131,543033,3815.75,3759.5,5479,12760,1696,-2231,0.004008016032064132
1443434,984975,538,4029.5,3895.25,4025.25,3905.5,-14088,-7524,-1,-1,479,13848,3907.5,8689,-850,68,-473,-571,14255,-613197,3941.0,3897.0,-8175,367,1605,-1486,0.0393878908848968
1722272,1241746,519,4144.25,4014.75,4116.0,4023.0,-38974,-18664,-1,-1,372,14981,4090.0,11211,-249,325,-250,-585,11941,-1562,4127.25,4071.25,-19928,-550,-2935,-2209,0.03008577646908206
1588538,1090188,220,4160.0,4105.25,4150.75,4116.25,13686,2528,-1,-1,138,19728,4115.0,11113,2632,1288,230,627,10612,-101989,4145.5,4105.75,2280,896,3488,-1668,0.023179219487944325
1612884,1098564,353,4164.0,4076.0,4122.0,4150.75,-1882,-126,1,1,115,15830,4159.0,6063,2888,1938,-899,-1022,10965,-30525,4163.75,4104.0,-13316,6489,-6551,-6783,0.008381415122988178
1411093,1058913,256,4168.25,4104.5,4110.5,4120.75,-617,5893,1,1,41,21893,4119.0,15443,-2333,-1019,258,529,10869,-14432,4146.5,4110.75,-5129,4428,5390,5944,-0.007227609468168361
1474894,1127345,370,4189.0,4096.75,4177.75,4109.5,2792,-1690,-1,-1,273,19450,4107.0,11516,1068,1012,-233,-699,11736,-9060,4130.25,4100.0,-2347,7641,-4287,-4491,-0.002730085542680283
1468405,1090928,428,4179.0,4072.25,4097.75,4177.75,-2623,8897,1,1,320,19858,4175.0,8117,-2160,-4420,-282,643,11889,-996,4179.0,4098.0,-457,10321,3130,-4420,0.016607859836963224
1846836,1341684,375,4165.0,4071.5,4138.5,4097.0,-38926,-17060,-1,-1,166,17761,4102.75,12522,2159,1665,-718,-1037,12984,2666,4125.5,4079.25,-21639,566,6357,6357,-0.019328585961342792
1945435,1422039,310,4180.0,4102.75,4175.75,4132.25,-41815,-27119,-1,-1,174,24492,4130.5,13759,-1260,-1284,336,557,14525,-19076,4155.25,4123.0,-27613,-25497,-2844,-1761,0.008603856480351446
192992,153683,180,4202.25,4157.5,4164.5,4177.5,3176,4924,1,1,52,2685,4169.5,2004,5,93,239,508,6519,-14608,4189.5,4162.75,1074,5142,574,453,0.01095045072297185
1479124,996753,509,4168.25,4041.25,4047.5,4168.0,23088,8828,1,1,482,13964,4128.5,9295,210,-782,338,813,10061,1358,4138.25,4059.75,50,9291,-5440,-5590,-0.0022740873728306354
1423499,1021865,453,4073.5,3960.5,3972.25,4050.75,6253,9729,1,1,314,13855,4062.0,10266,-573,-157,242,628,11344,-1968,4070.5,4026.5,-7792,8595,1493,1373,-0.028130998080614256
1689486,1315294,338,3997.75,3913.5,3950.0,3970.0,824,12816,1,1,80,12725,3945.0,9776,-2097,-1895,-233,503,14085,-19799,3975.5,3939.5,2215,13291,-2381,-2667,-0.01993458001604642
1971601,1481364,331,3954.5,3872.0,3951.75,3950.0,-8309,-13755,1,-1,7,13661,3924.25,10955,-645,-371,-387,-600,14249,23790,3949.0,3899.5,534,5074,-2323,-2099,-0.005037783375314908
1689887,1338551,304,3982.25,3906.5,3910.5,3978.0,-8015,6017,1,1,270,15616,3971.25,10280,-178,-94,-200,-548,14768,4562,3978.25,3936.5,496,7950,2943,2947,0.007088607594936791
2311509,1758833,569,3949.5,3807.5,3900.5,3902.0,6601,10503,-1,1,6,10763,3900.0,5333,751,1031,-791,-873,15076,-35089,3948.5,3841.75,7626,30714,1997,2099,-0.019105077928607384
2268793,1810367,351,3943.5,3856.0,3916.5,3898.25,-153,15079,1,-1,73,21680,3897.0,14641,670,636,-286,-435,18886,4385,3918.5,3886.25,-1047,17335,2262,-1872,-0.0009610456176319948
2102251,1507089,759,4095.0,3905.5,4091.25,3914.0,-22983,-26903,-1,-1,709,15783,3925.25,9132,1199,677,-217,715,12450,4357,4006.5,3905.75,-26829,-94,-2469,-2402,0.004040274482139505
1663594,1255898,365,4091.5,4000.5,4002.0,4090.5,-26006,-12818,1,1,354,15733,4060.0,10073,-1449,-63,-479,-650,12374,14838,4081.0,4047.0,-3436,-12934,-4066,-3890,0.04509453244762396
1644840,1316446,257,4043.5,3979.5,4025.0,4000.25,-17566,5180,1,-1,99,17555,4006.0,12998,283,317,-370,-894,15162,-9533,4018.0,3989.5,-3201,929,-4364,-4260,-0.02206331744285539
1789507,1324716,483,4036.0,3915.5,3916.25,4014.0,-9335,25051,1,1,391,24695,4015.0,17543,2283,1881,298,500,13840,-15806,4030.75,3986.0,3635,24951,3270,3570,0.003437285169676896
2324715,1901205,428,3961.75,3855.0,3939.75,3910.0,6469,16575,-1,-1,119,24132,3900.0,16927,-774,24,386,-822,21856,-5695,3930.0,3885.0,8559,22234,4448,4262,-0.025909317389138042
2103604,1710378,508,4050.5,3923.75,3990.5,3943.0,4880,3294,-1,-1,190,15200,3950.0,9044,-7820,-7010,462,860,18039,23038,4018.5,3936.5,-1521,5248,-7820,-7010,0.00843989769820963
2197092,1783664,451,4065.5,3953.0,3993.25,3991.5,12948,8788,-1,-1,7,13879,3996.0,8241,189,-569,391,557,19284,4510,4025.5,3962.0,-11938,3351,6826,6910,0.012300278975399426
2061018,1645074,517,4099.0,3970.0,4087.25,3989.5,12316,13872,-1,-1,391,11966,4010.0,7984,-2610,-2572,-867,-1085,18161,8000,4058.0,4001.0,13936,138,3806,3718,-0.0005010647626205733
2222288,1823023,366,4153.25,4062.0,4146.5,4110.75,-18384,-874,1,-1,143,24718,4120.0,16019,-1158,-232,-485,-549,19549,64989,4144.5,4097.75,2636,10405,2695,-2276,0.030392279734302585
2319023,1825987,807,4300.75,4099.25,4289.75,4151.0,-11413,-12033,-1,-1,555,15272,4147.0,10678,404,430,-705,-727,15997,-2098,4177.5,4104.5,-11815,8247,-1663,-2001,0.009791400595998256
1718528,1317722,642,4303.0,4142.75,4171.25,4286.25,12644,19530,1,1,460,14054,4180.0,9752,1246,1794,-809,-823,13060,6437,4233.25,4142.75,309,22676,-2840,-3026,0.032582510238496676
1632082,1275434,268,4195.75,4129.0,4145.5,4174.25,-23672,-6114,1,1,115,16697,4170.0,11041,1895,929,-358,543,14774,-28176,4188.0,4155.75,-1539,-4907,2169,2365,-0.026130067074948915
2260682,1752326,440,4165.75,4056.0,4144.0,4146.25,8830,52394,-1,1,9,15537,4150.0,6750,4441,5589,380,-670,18640,1598,4155.0,4108.5,37401,28132,4441,5589,-0.006707791818889586
2025178,1423380,645,4279.75,4118.75,4244.0,4137.0,-18496,-13798,-1,-1,428,12742,4130.75,3978,-710,-686,-777,-963,14310,50117,4223.0,4119.0,-15672,-2156,-3035,-3263,-0.002230931564666916
1746172,1292063,485,4303.5,4182.5,4213.0,4260.25,1736,9908,1,1,189,13629,4275.0,7184,3513,3153,531,588,13801,-1112,4300.0,4214.75,-9189,13495,4508,4610,0.029792119893642832
1980499,1553873,350,4236.25,4149.0,4149.5,4211.5,-4683,7211,1,1,248,14797,4214.0,11794,511,383,981,1116,17664,-28157,4217.0,4179.0,-6469,6680,3293,3245,-0.011442990434833655
1954553,1413742,668,4303.5,4136.75,4294.0,4140.75,7211,14431,-1,-1,613,15042,4212.5,11442,210,352,670,946,13193,-8763,4232.75,4167.75,10484,161,2555,-2182,-0.01679924017570933
2225544,1707836,406,4296.5,4195.25,4259.0,4294.25,18722,33590,1,1,141,18909,4235.0,14578,1201,351,-307,-730,17639,11959,4252.25,4209.25,1548,32612,3161,3301,0.03707057900138855
1955019,1381713,584,4393.25,4247.5,4385.75,4251.25,-4133,13501,-1,-1,538,12940,4269.25,4738,-438,-40,682,-867,12648,24477,4348.25,4262.0,13035,1792,3591,4409,-0.010013389998253519
1650608,1196380,517,4509.0,4380.0,4468.0,4385.75,-18270,-22200,-1,-1,329,11348,4390.0,6866,440,-276,-271,-1119,10502,-1020,4480.0,4380.0,-25478,-723,-6411,-6479,0.0316377536018817
1389265,1010875,207,4484.25,4432.75,4441.0,4469.25,-12727,-14387,1,1,113,20085,4455.0,10217,-3879,-2823,200,629,10172,14170,4474.25,4454.5,-21510,-13365,-3879,-2823,0.019038932907712525
1427605,974932,382,4467.0,4371.75,4399.0,4441.0,14719,6995,1,1,168,18557,4443.0,12564,1001,841,-222,-681,9719,-23799,4466.5,4423.5,134,6766,-2059,1409,-0.006320971080158833
1121717,803391,204,4406.25,4355.5,4390.0,4399.5,-16329,-15801,1,1,38,18249,4400.0,9279,-5003,-4667,-343,663,9132,-14172,4403.5,4377.5,-10973,-11980,-5780,-5272,-0.009344742175185772
1325700,918589,284,4455.75,4385.0,4438.5,4389.0,-12818,-9828,-1,-1,198,10703,4419.0,7843,695,405,-415,-663,9047,2378,4448.25,4406.0,-26409,505,-4912,-4912,-0.0023866348448687846
1210982,870158,263,4449.5,4384.0,4396.75,4438.25,10702,22948,1,1,166,10778,4425.0,7164,966,1760,-268,602,9281,-1768,4435.75,4396.0,-2354,23598,4635,5131,0.011221234905445465
1709296,1222508,366,4466.75,4375.5,4411.0,4394.5,-2862,-10786,-1,-1,66,14810,4450.0,9226,10934,10592,835,-862,11423,17499,4465.0,4399.5,-29276,-7144,10934,10592,-0.009857488875119724
1382438,1009337,352,4491.25,4403.5,4488.75,4410.0,-11004,-3836,-1,-1,315,16245,4428.0,12019,-329,-665,-403,-585,10594,10564,4456.75,4420.75,-4101,3414,-7429,-7109,0.0035271361929685163
1293376,943855,205,4519.75,4468.75,4494.75,4483.5,-14556,-14956,-1,-1,45,14531,4498.75,10970,885,-515,503,840,9220,25394,4511.5,4485.25,-14835,-7108,-2612,-2488,0.016666666666666607
1415681,1078890,292,4517.25,4444.5,4471.25,4495.0,4521,18035,1,1,95,11750,4472.0,9298,-1210,-720,-490,-722,10845,-2025,4486.75,4449.75,5100,16039,-2096,1690,0.0025649604103936685
1729289,1259291,338,4528.75,4444.5,4526.25,4471.0,-8245,-23659,-1,-1,221,26238,4475.25,14244,2082,1260,-590,-669,10828,-3869,4480.0,4457.25,-23730,-2721,-11539,-11575,-0.005339265850945463
1269629,892058,325,4588.75,4507.75,4576.25,4526.25,-18757,-31961,-1,-1,200,10780,4554.0,7410,-136,-522,-352,-717,7955,1300,4579.5,4535.5,-31164,-312,1950,-1820,0.012357414448669113
988533,683557,210,4580.0,4527.75,4538.25,4576.0,-8919,20109,1,1,151,14825,4577.75,5311,-409,251,250,787,7592,2681,4578.75,4553.0,-356,20187,2685,2955,0.010991438829052846
1377108,965358,218,4555.5,4501.25,4541.0,4538.5,-7476,-4322,-1,-1,10,18089,4530.0,11758,2655,2759,257,578,9351,5785,4543.5,4517.5,-6465,-2273,2655,2759,-0.008194930069930106
1521644,976248,353,4614.25,4526.25,4599.0,4541.0,-38518,-36902,-1,-1,232,15357,4531.0,4536,821,1615,-635,-854,8878,-15597,4583.5,4526.5,-39144,-15706,-5244,-4922,0.0005508427894678203
1150417,793690,212,4627.5,4574.75,4621.25,4601.5,13235,2141,-1,-1,79,13020,4597.25,5818,362,290,-320,-875,8652,-3931,4619.5,4595.75,3110,7817,2658,2350,0.013323056595463623
1312862,940651,264,4631.0,4565.25,4570.25,4621.25,-9372,-9772,1,1,204,12095,4603.25,9204,-1015,-511,-432,-602,9627,9173,4614.0,4576.0,-2259,-9133,2101,-2254,0.004292078669998922
